sequence_id,timestep,speed_kmh,fc_temp_c,battery_soc,motor_power_w,h2_pressure_bar,battery_temp_c,label,anomaly_type
844,0,79.12,63.44,0.4352,5335.5,697.77,28.65,1,electrical
844,1,72.53,48.68,0.9791,6388.4,504.54,25.07,1,electrical
844,2,45.46,68.11,0.5413,8157.2,437.13,29.48,1,electrical
844,3,25.36,65.18,0.3892,7277.9,673.99,28.79,1,electrical
844,4,30.03,44.02,0.7325,6985.9,460.12,26.68,1,electrical
844,5,34.09,61.92,0.7555,2247.1,654.87,20.72,1,electrical
844,6,67.89,55.04,0.7079,4760.0,377.13,38.84,1,electrical
844,7,79.72,66.89,0.5129,3619.1,580.54,38.82,1,electrical
844,8,29.23,49.11,0.8423,8636.8,625.69,21.64,1,electrical
844,9,34.76,68.57,0.6152,1515.5,453.59,22.72,1,electrical
844,10,30.68,51.24,0.3149,7169.9,679.27,35.75,1,electrical
844,11,29.98,61.36,0.7704,4396.9,614.6,31.23,1,electrical
844,12,74.45,54.86,0.3091,1899.2,652.38,27.49,1,electrical
844,13,30.06,56.35,0.4933,3226.6,656.82,32.69,1,electrical
844,14,43.2,58.08,0.8366,11548.0,476.77,34.49,1,electrical
844,15,39.5,54.7,0.5514,6944.1,427.51,24.92,1,electrical
844,16,24.71,46.57,0.6194,6363.5,677.84,22.9,1,electrical
844,17,39.35,52.56,0.7562,9179.5,381.12,31.94,1,electrical
844,18,46.76,41.14,0.7623,10584.2,386.66,22.54,1,electrical
844,19,37.34,47.16,0.6025,7886.2,619.63,39.03,1,electrical
844,20,51.63,58.82,0.6217,10924.5,434.02,20.49,1,electrical
844,21,74.3,51.99,0.5217,10591.3,399.52,37.36,1,electrical
844,22,29.24,50.47,0.5843,1203.7,667.49,32.1,1,electrical
844,23,63.34,67.46,0.8123,3542.5,634.8,22.91,1,electrical
844,24,49.39,53.78,0.7985,2272.1,604.76,25.92,1,electrical
844,25,75.19,47.4,0.9293,4559.6,369.43,34.33,1,electrical
844,26,41.46,55.91,0.7455,3672.5,597.15,36.08,1,electrical
844,27,64.96,54.6,0.842,3929.3,553.71,35.19,1,electrical
844,28,32.43,68.83,0.7935,5698.3,572.7,30.26,1,electrical
844,29,52.66,67.19,0.9507,5309.2,650.15,25.69,1,electrical
844,30,59.34,66.48,0.96,5148.2,461.52,45.04,1,electrical
844,31,65.05,60.82,0.8049,3191.5,609.5,45.47,1,electrical
844,32,28.18,54.45,0.998,10851.1,425.65,54.72,1,electrical
844,33,28.13,44.33,0.4265,2087.1,505.02,50.93,1,electrical
844,34,53.08,64.77,0.9899,4623.0,380.92,54.86,1,electrical
844,35,44.67,45.17,0.8135,4983.1,455.9,46.6,1,electrical
844,36,53.37,45.05,0.5322,4113.9,447.07,49.86,1,electrical
844,37,23.16,49.61,0.4761,8152.5,397.44,56.2,1,electrical
844,38,38.42,51.56,0.7218,6685.8,452.33,52.02,1,electrical
844,39,56.75,67.41,0.3729,6166.3,615.85,49.71,1,electrical
844,40,51.89,67.31,0.3539,9321.9,494.59,54.01,1,electrical
844,41,62.03,64.15,0.8545,11944.0,696.86,57.22,1,electrical
844,42,67.34,66.81,0.8656,4289.3,670.58,45.72,1,electrical
844,43,33.64,58.01,0.9063,9053.2,493.59,59.79,1,electrical
844,44,23.33,45.43,0.6364,8228.6,541.03,58.91,1,electrical
844,45,74.95,49.69,0.6427,6827.6,654.13,59.56,1,electrical
844,46,33.11,68.88,0.3377,9694.1,662.11,59.57,1,electrical
844,47,56.21,41.03,0.7286,9459.7,389.17,54.96,1,electrical
844,48,74.13,67.64,0.3082,1278.6,634.31,52.04,1,electrical
844,49,63.0,44.52,0.5026,4337.5,599.27,52.0,1,electrical
845,0,78.84,67.57,0.6752,9757.6,392.87,30.6,0,normal
845,1,69.76,67.75,0.9293,2381.8,416.5,37.78,0,normal
845,2,25.78,51.93,0.9714,2990.9,513.31,35.48,0,normal
845,3,28.79,57.81,0.5828,1853.2,699.39,39.32,0,normal
845,4,77.65,60.14,0.5593,5418.3,656.28,27.44,0,normal
845,5,56.32,66.81,0.3272,9869.6,619.67,28.25,0,normal
845,6,78.49,52.14,0.5069,10303.1,614.07,37.49,0,normal
845,7,71.27,63.9,0.4352,1429.0,449.73,21.31,0,normal
845,8,24.48,57.2,0.9765,6242.6,403.36,31.25,0,normal
845,9,27.12,45.7,0.4293,6641.1,459.33,38.33,0,normal
845,10,49.52,63.47,0.5398,10730.8,687.4,38.56,0,normal
845,11,23.92,40.64,0.9307,7037.9,415.52,34.18,0,normal
845,12,51.38,67.71,0.9364,11451.5,573.54,37.27,0,normal
845,13,65.83,40.13,0.9403,9569.3,478.12,25.87,0,normal
845,14,68.47,61.57,0.4152,9309.1,643.52,27.55,0,normal
845,15,46.65,45.57,0.5956,7085.7,544.86,34.38,0,normal
845,16,77.2,68.79,0.546,11586.2,429.63,34.44,0,normal
845,17,20.49,66.94,0.8037,4657.5,475.52,37.37,0,normal
845,18,57.81,44.6,0.8842,4086.0,663.74,29.29,0,normal
845,19,43.53,43.27,0.5561,8344.9,501.1,33.38,0,normal
845,20,27.11,52.84,0.5617,9711.7,405.21,33.27,0,normal
845,21,44.86,67.74,0.9479,11905.5,539.28,33.25,0,normal
845,22,47.09,59.65,0.3384,11892.7,351.51,35.03,0,normal
845,23,62.59,41.19,0.8072,9962.4,453.15,22.33,0,normal
845,24,25.85,57.23,0.8261,5592.9,502.67,38.5,0,normal
845,25,22.26,69.19,0.41,5463.1,692.88,23.91,0,normal
845,26,38.79,64.01,0.8431,3232.0,518.64,28.58,0,normal
845,27,36.95,43.2,0.7443,1515.8,598.74,23.8,0,normal
845,28,71.3,59.06,0.8706,8232.8,406.5,37.52,0,normal
845,29,44.14,42.26,0.6432,10328.0,682.86,37.13,0,normal
845,30,62.69,40.68,0.6482,2968.1,548.52,38.2,0,normal
845,31,62.19,46.47,0.4025,7351.8,388.98,28.01,0,normal
845,32,54.8,58.37,0.5629,1169.5,407.63,26.11,0,normal
845,33,60.72,47.78,0.7622,4415.2,371.94,32.53,0,normal
845,34,33.22,62.19,0.6101,3230.5,598.31,34.74,0,normal
845,35,55.73,66.69,0.4573,5746.8,670.33,34.26,0,normal
845,36,23.28,50.96,0.513,3563.3,369.7,28.76,0,normal
845,37,37.35,62.87,0.754,4407.4,699.77,39.7,0,normal
845,38,61.59,63.71,0.6604,10671.5,608.26,39.91,0,normal
845,39,55.48,52.31,0.4877,2625.2,479.91,39.37,0,normal
845,40,37.57,48.39,0.6942,10686.4,511.04,32.7,0,normal
845,41,62.06,46.01,0.8687,5797.3,639.7,23.91,0,normal
845,42,32.76,68.68,0.6032,10645.2,370.04,34.9,0,normal
845,43,69.52,42.25,0.9689,9098.4,498.33,33.71,0,normal
845,44,74.26,40.15,0.6557,9489.3,667.72,22.33,0,normal
845,45,21.14,58.74,0.3238,9317.6,390.89,33.83,0,normal
845,46,69.51,59.95,0.4151,4757.7,550.08,28.2,0,normal
845,47,56.66,40.57,0.6806,4188.9,576.31,37.05,0,normal
845,48,69.93,49.66,0.8547,1779.0,558.98,32.28,0,normal
845,49,49.87,45.87,0.7439,4766.7,458.73,20.27,0,normal
846,0,69.31,48.15,0.7417,5148.2,646.03,30.4,0,normal
846,1,31.29,65.09,0.7902,9112.7,548.98,33.33,0,normal
846,2,25.69,69.99,0.9045,2454.8,467.11,20.43,0,normal
846,3,25.99,41.9,0.9058,1479.0,404.44,39.6,0,normal
846,4,23.23,54.48,0.3946,6694.5,534.01,27.54,0,normal
846,5,79.79,63.07,0.8357,5280.2,685.93,31.56,0,normal
846,6,32.83,58.5,0.3095,4564.5,511.86,32.06,0,normal
846,7,50.83,67.27,0.7817,3737.4,463.94,26.27,0,normal
846,8,23.83,49.56,0.9166,3653.4,445.87,38.41,0,normal
846,9,63.07,44.29,0.9085,2699.9,677.99,35.26,0,normal
846,10,63.73,51.47,0.4292,1926.0,433.25,35.86,0,normal
846,11,71.07,40.62,0.4903,5917.3,497.91,33.44,0,normal
846,12,77.58,57.08,0.5179,6493.7,645.26,26.28,0,normal
846,13,21.15,47.59,0.4493,8168.0,420.39,30.12,0,normal
846,14,46.64,65.8,0.3504,9696.2,476.78,28.36,0,normal
846,15,33.18,42.31,0.453,9461.7,586.14,22.4,0,normal
846,16,65.08,41.53,0.6467,3599.4,571.64,39.93,0,normal
846,17,43.02,47.87,0.959,2538.1,377.68,37.49,0,normal
846,18,70.73,62.85,0.6509,11186.4,464.39,32.88,0,normal
846,19,71.11,63.59,0.6197,5463.3,541.17,20.88,0,normal
846,20,30.85,60.84,0.4023,8976.8,466.31,30.51,0,normal
846,21,77.41,41.92,0.666,9313.8,650.66,24.34,0,normal
846,22,66.21,62.24,0.8921,3120.2,697.23,32.04,0,normal
846,23,47.3,50.98,0.8863,1650.6,390.02,36.38,0,normal
846,24,53.87,44.0,0.462,9038.7,650.78,21.87,0,normal
846,25,45.45,58.1,0.4156,7180.8,581.75,34.17,0,normal
846,26,55.72,60.01,0.6907,3982.9,651.66,33.26,0,normal
846,27,30.57,57.0,0.6283,2388.8,687.71,36.23,0,normal
846,28,35.66,42.95,0.9115,3476.5,667.48,39.81,0,normal
846,29,62.11,68.88,0.7372,10936.9,504.55,24.82,0,normal
846,30,45.31,69.22,0.8267,1656.2,543.36,31.58,0,normal
846,31,49.63,54.01,0.7051,7634.3,533.66,30.31,0,normal
846,32,24.34,68.41,0.4171,7935.4,627.65,23.44,0,normal
846,33,42.3,49.37,0.9194,9409.0,674.89,23.77,0,normal
846,34,74.7,41.03,0.8746,7145.7,528.97,26.97,0,normal
846,35,54.39,51.74,0.3313,7173.7,420.71,30.81,0,normal
846,36,68.78,55.76,0.9226,3768.0,672.78,25.4,0,normal
846,37,48.8,49.43,0.7021,2713.0,375.82,32.59,0,normal
846,38,39.66,54.06,0.403,3481.7,547.04,26.6,0,normal
846,39,60.34,48.67,0.4779,9589.5,608.51,28.39,0,normal
846,40,79.55,47.61,0.327,10821.3,468.07,29.81,0,normal
846,41,61.62,57.9,0.4911,8692.9,421.87,37.06,0,normal
846,42,48.03,67.33,0.752,10537.7,554.55,35.72,0,normal
846,43,35.46,64.41,0.4459,1124.4,494.23,20.8,0,normal
846,44,68.05,61.83,0.6124,7734.6,394.53,38.29,0,normal
846,45,45.93,64.98,0.5862,4023.6,422.24,27.45,0,normal
846,46,27.51,54.98,0.8763,3612.4,469.87,30.15,0,normal
846,47,72.07,57.9,0.7998,11226.3,658.79,29.05,0,normal
846,48,38.77,50.68,0.4857,2228.2,415.74,21.69,0,normal
846,49,29.23,48.69,0.5096,11286.8,518.64,25.63,0,normal
847,0,35.33,50.94,0.6405,9567.2,693.38,25.76,0,normal
847,1,51.73,41.36,0.5471,5830.6,603.04,24.61,0,normal
847,2,70.59,47.35,0.8111,8693.7,577.58,30.71,0,normal
847,3,75.82,52.98,0.7304,8786.0,556.69,38.11,0,normal
847,4,38.09,50.92,0.477,10290.8,521.33,27.3,0,normal
847,5,78.66,45.74,0.8126,10952.9,651.14,33.48,0,normal
847,6,76.66,46.93,0.9656,1130.6,656.26,23.38,0,normal
847,7,62.31,40.03,0.8707,1714.2,483.17,27.88,0,normal
847,8,67.23,42.78,0.9847,2010.1,616.81,34.98,0,normal
847,9,66.69,59.97,0.4885,1301.2,619.3,22.44,0,normal
847,10,26.97,66.76,0.6238,4650.0,634.47,35.94,0,normal
847,11,28.86,56.34,0.6646,8332.9,474.54,30.94,0,normal
847,12,23.4,66.72,0.5988,1739.3,556.2,38.79,0,normal
847,13,62.29,49.3,0.8505,6179.6,384.89,22.07,0,normal
847,14,23.66,69.59,0.3185,2367.5,419.25,26.39,0,normal
847,15,42.23,55.64,0.5717,4363.4,619.98,24.51,0,normal
847,16,33.3,60.37,0.8229,8449.8,685.5,35.7,0,normal
847,17,38.64,61.11,0.3623,8105.7,414.51,39.52,0,normal
847,18,21.38,67.41,0.5742,8076.3,653.79,36.26,0,normal
847,19,34.56,40.13,0.5132,6395.4,522.79,23.12,0,normal
847,20,22.86,54.42,0.7399,3649.8,467.47,27.6,0,normal
847,21,70.68,50.43,0.7091,7027.3,519.29,37.3,0,normal
847,22,44.66,47.55,0.595,1282.2,573.5,29.92,0,normal
847,23,26.66,54.73,0.3707,11335.5,698.39,36.52,0,normal
847,24,58.9,67.59,0.7406,6231.5,359.09,29.74,0,normal
847,25,50.61,54.13,0.8982,9421.8,425.74,27.62,0,normal
847,26,30.46,55.92,0.5886,1146.1,501.51,26.78,0,normal
847,27,54.55,52.87,0.6348,11194.5,390.98,20.87,0,normal
847,28,29.24,50.11,0.4788,9477.3,689.88,37.07,0,normal
847,29,61.91,55.45,0.5338,8972.7,645.91,23.15,0,normal
847,30,32.16,42.0,0.9307,4498.8,529.23,20.75,0,normal
847,31,48.43,50.6,0.3621,5523.3,627.67,34.72,0,normal
847,32,59.3,58.34,0.8264,8958.5,642.52,34.65,0,normal
847,33,34.51,47.42,0.9047,5436.0,659.57,21.22,0,normal
847,34,48.6,50.82,0.7515,10863.8,455.19,21.33,0,normal
847,35,30.42,67.14,0.6353,6499.1,575.39,37.62,0,normal
847,36,22.81,44.61,0.3343,6692.7,504.42,21.81,0,normal
847,37,49.4,53.39,0.4631,10430.1,568.08,33.66,0,normal
847,38,23.38,62.84,0.4943,7960.8,396.67,24.76,0,normal
847,39,68.35,68.89,0.6853,8135.3,538.42,26.86,0,normal
847,40,40.38,41.23,0.5391,10221.0,562.75,24.51,0,normal
847,41,22.15,51.35,0.467,3519.5,412.0,27.1,0,normal
847,42,33.9,41.87,0.4556,4659.6,604.77,38.62,0,normal
847,43,22.42,62.18,0.4194,3393.1,636.39,31.71,0,normal
847,44,54.54,60.39,0.7014,8983.2,549.09,23.63,0,normal
847,45,47.97,43.42,0.4267,2795.6,592.69,31.57,0,normal
847,46,33.92,56.79,0.551,11288.5,475.34,33.62,0,normal
847,47,43.38,59.68,0.3888,6992.4,355.62,20.67,0,normal
847,48,49.51,49.27,0.8396,7380.0,625.78,25.6,0,normal
847,49,63.66,55.25,0.618,1768.3,670.77,34.93,0,normal
848,0,51.75,50.73,0.6744,6467.8,597.96,27.8,0,normal
848,1,52.15,47.37,0.441,8251.7,583.06,38.59,0,normal
848,2,39.02,42.16,0.338,9897.9,696.98,23.44,0,normal
848,3,60.14,59.34,0.3907,8222.6,478.28,23.2,0,normal
848,4,63.19,60.06,0.3419,4741.5,391.72,33.56,0,normal
848,5,37.44,58.01,0.8422,2939.9,455.48,31.34,0,normal
848,6,51.76,54.09,0.6634,9260.7,632.98,34.21,0,normal
848,7,58.32,65.8,0.4957,1865.1,368.84,20.3,0,normal
848,8,49.15,55.85,0.7208,10915.4,438.09,22.27,0,normal
848,9,46.81,55.02,0.7671,6822.6,398.75,24.65,0,normal
848,10,51.89,44.24,0.809,11986.2,574.96,25.49,0,normal
848,11,22.74,43.52,0.3783,9978.3,671.37,27.69,0,normal
848,12,20.41,53.71,0.7955,5774.5,677.22,37.85,0,normal
848,13,75.04,47.06,0.4588,11482.4,402.02,32.82,0,normal
848,14,54.83,64.09,0.8815,11769.3,684.15,24.35,0,normal
848,15,61.12,47.01,0.5109,7173.1,467.13,29.47,0,normal
848,16,73.26,55.78,0.3142,4947.9,407.2,38.83,0,normal
848,17,59.59,42.17,0.5531,11789.6,393.65,37.69,0,normal
848,18,26.73,69.07,0.9001,6087.5,496.71,26.94,0,normal
848,19,70.26,67.8,0.4261,3851.9,657.77,28.69,0,normal
848,20,65.51,54.57,0.4922,3678.2,427.47,31.61,0,normal
848,21,71.56,40.19,0.3965,2462.5,360.95,29.4,0,normal
848,22,76.31,51.82,0.8579,7594.9,608.33,35.99,0,normal
848,23,40.09,48.64,0.6551,7905.3,619.33,39.91,0,normal
848,24,43.6,46.64,0.3305,11602.2,561.28,22.86,0,normal
848,25,20.32,47.36,0.8886,5285.0,455.57,37.11,0,normal
848,26,53.85,43.41,0.4609,8921.4,427.09,26.64,0,normal
848,27,24.22,49.22,0.8267,5891.6,365.64,35.38,0,normal
848,28,29.58,52.31,0.818,5729.0,609.8,22.29,0,normal
848,29,23.56,48.7,0.9063,3615.8,423.55,28.89,0,normal
848,30,44.08,55.13,0.3468,7504.6,598.39,34.62,0,normal
848,31,49.49,40.72,0.8942,6332.1,390.28,20.39,0,normal
848,32,65.65,53.87,0.496,10914.5,651.06,28.81,0,normal
848,33,32.67,64.21,0.3884,8657.4,538.31,20.41,0,normal
848,34,27.01,50.87,0.644,5792.5,455.81,22.96,0,normal
848,35,38.88,51.24,0.4483,7299.6,369.12,23.95,0,normal
848,36,60.66,44.3,0.5757,11160.2,357.62,39.71,0,normal
848,37,71.49,46.01,0.5062,11261.3,623.26,29.53,0,normal
848,38,58.97,45.04,0.9495,5337.2,393.12,29.08,0,normal
848,39,41.83,41.83,0.4869,7484.5,544.9,36.94,0,normal
848,40,61.5,66.53,0.7617,11581.1,443.72,22.13,0,normal
848,41,44.84,44.15,0.3377,2692.6,551.74,30.32,0,normal
848,42,70.7,54.44,0.6075,1348.3,365.26,30.67,0,normal
848,43,71.08,58.88,0.3971,4118.6,422.94,33.41,0,normal
848,44,63.55,62.89,0.5336,6655.5,412.62,23.05,0,normal
848,45,77.77,56.94,0.371,4198.9,605.86,31.46,0,normal
848,46,77.79,56.59,0.3462,9102.4,592.5,34.55,0,normal
848,47,68.34,53.91,0.7302,6587.5,489.93,34.33,0,normal
848,48,50.65,45.49,0.8713,6340.8,448.82,38.13,0,normal
848,49,25.82,52.68,0.7463,2797.7,694.24,34.98,0,normal
849,0,70.79,48.97,0.3096,8071.2,369.54,31.92,0,normal
849,1,43.57,59.16,0.4247,7436.6,662.36,21.04,0,normal
849,2,48.19,58.85,0.861,2622.6,699.37,25.89,0,normal
849,3,68.57,63.76,0.9674,2026.9,517.48,34.82,0,normal
849,4,66.62,67.09,0.3222,7527.0,464.31,31.87,0,normal
849,5,32.43,53.93,0.9465,4233.8,531.11,31.82,0,normal
849,6,31.8,42.59,0.8321,4106.6,592.42,20.47,0,normal
849,7,31.97,50.87,0.4705,7318.7,504.96,22.02,0,normal
849,8,39.34,65.04,0.8419,1135.4,622.84,29.24,0,normal
849,9,65.73,45.71,0.8805,2543.8,354.07,35.67,0,normal
849,10,25.47,46.1,0.771,2856.9,672.66,29.8,0,normal
849,11,27.81,49.8,0.9591,11172.1,450.61,22.48,0,normal
849,12,39.97,60.34,0.4171,11119.2,413.89,34.65,0,normal
849,13,41.82,61.44,0.5965,3170.6,581.12,21.39,0,normal
849,14,55.85,55.53,0.7348,8625.8,598.06,24.73,0,normal
849,15,66.3,62.68,0.762,3912.8,551.96,37.5,0,normal
849,16,37.39,57.52,0.537,11225.5,446.12,38.23,0,normal
849,17,71.17,68.41,0.3654,8890.9,387.25,23.98,0,normal
849,18,71.31,45.2,0.3439,8498.6,454.51,39.88,0,normal
849,19,25.57,58.28,0.3856,7316.9,631.47,27.39,0,normal
849,20,78.19,69.53,0.3248,3201.0,440.62,35.09,0,normal
849,21,31.26,42.38,0.8172,2097.0,484.92,37.64,0,normal
849,22,34.2,46.41,0.5069,3578.0,350.63,39.74,0,normal
849,23,66.24,50.94,0.3756,9454.5,585.57,31.24,0,normal
849,24,79.96,43.47,0.9009,2504.3,483.83,29.33,0,normal
849,25,65.64,65.85,0.9865,8890.5,533.07,32.5,0,normal
849,26,60.0,58.79,0.8489,7022.6,601.45,36.69,0,normal
849,27,37.4,42.18,0.323,6333.2,628.8,35.6,0,normal
849,28,70.78,53.45,0.7832,1821.3,674.22,32.65,0,normal
849,29,42.96,54.81,0.7067,6089.9,601.43,38.55,0,normal
849,30,44.53,53.86,0.4222,11471.2,680.87,34.82,0,normal
849,31,55.62,64.81,0.455,2380.9,485.15,30.92,0,normal
849,32,36.35,54.51,0.5231,7538.2,364.81,33.66,0,normal
849,33,66.91,57.77,0.5639,8002.6,680.49,29.84,0,normal
849,34,41.82,42.07,0.7708,1622.2,396.32,25.81,0,normal
849,35,40.55,67.51,0.895,2758.5,557.5,33.98,0,normal
849,36,21.66,48.79,0.9239,7166.0,443.97,21.81,0,normal
849,37,64.53,43.43,0.9888,7843.1,415.07,38.18,0,normal
849,38,50.13,63.43,0.9481,3642.6,587.82,31.4,0,normal
849,39,45.38,66.11,0.747,10737.6,399.93,24.13,0,normal
849,40,35.34,58.18,0.8194,6327.6,694.12,28.2,0,normal
849,41,27.79,61.06,0.5906,1696.2,418.15,35.88,0,normal
849,42,27.13,53.87,0.8497,2674.1,511.84,27.89,0,normal
849,43,49.9,65.91,0.9868,5941.3,368.71,29.45,0,normal
849,44,69.79,57.14,0.9525,5559.0,603.29,30.78,0,normal
849,45,27.65,43.43,0.4453,10607.0,370.52,28.22,0,normal
849,46,67.35,54.01,0.744,4841.1,423.93,28.24,0,normal
849,47,64.37,55.05,0.584,11726.8,626.49,38.87,0,normal
849,48,69.75,60.74,0.7118,5778.9,448.76,22.45,0,normal
849,49,20.64,56.12,0.7276,11076.5,569.15,26.96,0,normal
850,0,58.04,53.14,0.984,2599.2,540.57,34.66,0,normal
850,1,48.38,52.9,0.4447,7058.9,375.47,31.18,0,normal
850,2,41.87,59.04,0.4782,11005.7,684.69,38.9,0,normal
850,3,22.17,59.58,0.8372,11651.8,563.25,28.51,0,normal
850,4,47.83,43.96,0.967,9125.5,598.59,23.69,0,normal
850,5,77.18,63.12,0.9065,3891.7,433.77,29.7,0,normal
850,6,79.28,64.1,0.6864,7887.6,614.89,21.46,0,normal
850,7,51.26,54.81,0.9417,10729.7,436.79,32.32,0,normal
850,8,25.97,46.15,0.4282,6651.0,465.9,33.07,0,normal
850,9,42.89,67.41,0.6872,10146.3,571.1,34.66,0,normal
850,10,38.8,56.99,0.8913,6655.4,366.83,22.24,0,normal
850,11,60.06,49.72,0.9874,1767.9,690.88,25.47,0,normal
850,12,30.33,51.78,0.3561,6497.9,373.4,25.18,0,normal
850,13,39.65,58.95,0.5529,11257.6,405.99,34.75,0,normal
850,14,35.55,57.1,0.9178,3879.8,667.02,20.73,0,normal
850,15,29.67,48.44,0.8051,5110.2,381.12,24.91,0,normal
850,16,54.55,45.2,0.4943,10466.2,686.37,20.83,0,normal
850,17,24.69,51.79,0.3123,5275.1,624.34,20.49,0,normal
850,18,62.66,41.7,0.5895,10033.9,465.88,23.77,0,normal
850,19,70.95,49.11,0.7268,9240.9,543.59,20.48,0,normal
850,20,58.89,61.61,0.6744,11129.7,522.65,38.63,0,normal
850,21,67.42,44.69,0.4148,3613.1,682.54,34.0,0,normal
850,22,78.47,43.3,0.6699,5290.6,535.6,37.13,0,normal
850,23,26.7,63.06,0.8796,5946.8,601.42,36.28,0,normal
850,24,67.32,65.82,0.4044,11986.3,379.29,22.95,0,normal
850,25,67.86,47.25,0.5892,3969.7,637.64,23.69,0,normal
850,26,60.56,53.07,0.7204,6012.9,618.57,39.52,0,normal
850,27,43.44,41.9,0.7768,11246.6,394.61,21.72,0,normal
850,28,25.36,59.19,0.9709,3786.5,538.3,32.28,0,normal
850,29,50.86,66.4,0.5777,9881.2,420.36,23.38,0,normal
850,30,22.54,47.5,0.3873,11767.1,495.56,31.07,0,normal
850,31,21.71,66.51,0.4852,7247.2,561.38,31.11,0,normal
850,32,47.82,62.8,0.4617,9211.4,438.19,34.31,0,normal
850,33,24.45,68.84,0.7543,2303.5,351.53,29.93,0,normal
850,34,71.3,43.42,0.3833,6649.2,654.04,30.46,0,normal
850,35,41.13,52.28,0.7265,6843.2,565.56,29.86,0,normal
850,36,71.34,53.2,0.3716,3434.3,518.57,33.63,0,normal
850,37,37.0,41.22,0.8161,1064.0,560.88,23.78,0,normal
850,38,37.29,55.29,0.742,4208.5,427.79,28.96,0,normal
850,39,58.29,59.86,0.516,5854.3,393.47,33.38,0,normal
850,40,62.92,48.93,0.9206,11283.4,577.14,32.94,0,normal
850,41,33.36,56.48,0.4342,11433.9,469.5,34.03,0,normal
850,42,73.41,68.04,0.5914,1703.4,544.74,29.96,0,normal
850,43,45.2,62.7,0.7123,5811.8,638.99,35.59,0,normal
850,44,30.56,42.01,0.8971,3158.5,507.82,33.5,0,normal
850,45,36.31,65.98,0.5946,1450.4,577.78,31.88,0,normal
850,46,64.87,54.06,0.9951,10972.0,410.17,21.41,0,normal
850,47,62.09,47.9,0.9944,5847.2,563.48,24.26,0,normal
850,48,31.49,62.59,0.3225,11078.4,482.46,22.45,0,normal
850,49,35.24,58.07,0.8486,1469.2,560.19,23.99,0,normal
851,0,29.79,59.54,0.7388,3338.4,614.67,29.44,0,normal
851,1,39.46,67.01,0.5787,7056.7,392.43,35.59,0,normal
851,2,34.23,68.31,0.7299,9243.7,532.52,24.65,0,normal
851,3,62.6,60.21,0.818,3682.7,539.33,24.27,0,normal
851,4,47.15,59.3,0.8611,1295.3,428.45,38.76,0,normal
851,5,72.31,47.96,0.3027,2259.9,685.8,36.4,0,normal
851,6,62.51,49.89,0.4724,5351.3,587.92,35.07,0,normal
851,7,41.94,59.11,0.8363,7160.4,580.01,37.9,0,normal
851,8,52.2,51.25,0.4269,5583.2,502.38,39.45,0,normal
851,9,38.63,53.24,0.6096,2902.3,583.09,26.72,0,normal
851,10,32.08,46.18,0.8957,5367.2,600.44,37.59,0,normal
851,11,75.34,59.19,0.6445,5144.8,434.78,35.39,0,normal
851,12,54.18,43.71,0.3763,8215.6,461.92,28.03,0,normal
851,13,41.26,67.66,0.8313,9614.3,460.59,27.34,0,normal
851,14,47.51,41.04,0.8078,8511.6,561.02,28.26,0,normal
851,15,68.85,53.79,0.9439,11139.7,409.3,24.69,0,normal
851,16,51.53,54.34,0.496,10130.0,610.7,37.32,0,normal
851,17,25.42,66.57,0.394,9097.9,505.04,30.92,0,normal
851,18,29.65,51.51,0.8057,3938.6,485.56,33.84,0,normal
851,19,39.74,55.25,0.9765,9829.6,589.65,37.8,0,normal
851,20,64.47,59.65,0.3403,4991.0,608.39,22.84,0,normal
851,21,32.73,41.73,0.8467,2958.2,631.77,28.29,0,normal
851,22,54.18,50.62,0.5522,10776.8,541.49,30.43,0,normal
851,23,38.53,48.43,0.3731,11885.4,492.42,29.85,0,normal
851,24,26.14,52.02,0.3509,9312.6,590.89,35.59,0,normal
851,25,46.64,48.16,0.7391,5801.4,374.99,21.04,0,normal
851,26,76.41,64.02,0.6659,5721.3,540.72,29.73,0,normal
851,27,75.57,52.03,0.7473,3465.9,395.81,25.23,0,normal
851,28,28.97,63.14,0.9636,4000.7,442.01,39.47,0,normal
851,29,69.64,62.94,0.7103,10374.6,509.91,23.99,0,normal
851,30,79.97,56.74,0.6332,8082.9,604.18,32.18,0,normal
851,31,41.27,62.93,0.5166,4684.4,642.46,21.42,0,normal
851,32,72.8,49.24,0.9722,5803.7,638.66,29.61,0,normal
851,33,38.61,54.14,0.6702,11438.5,520.89,26.12,0,normal
851,34,58.14,41.99,0.7577,8717.4,547.7,23.15,0,normal
851,35,28.89,40.63,0.7069,1682.4,596.55,25.58,0,normal
851,36,38.13,53.55,0.5961,11964.1,618.83,34.84,0,normal
851,37,56.03,58.8,0.6477,8914.2,640.47,29.13,0,normal
851,38,63.3,52.68,0.8401,8723.3,609.74,37.94,0,normal
851,39,20.85,60.66,0.716,7650.1,629.82,27.04,0,normal
851,40,65.7,64.38,0.4999,9324.7,587.64,24.52,0,normal
851,41,56.23,57.85,0.7571,3033.2,428.61,36.69,0,normal
851,42,68.22,64.5,0.5399,1048.6,532.97,22.01,0,normal
851,43,27.84,46.97,0.8049,5289.4,557.55,20.98,0,normal
851,44,78.77,52.88,0.7517,9514.2,467.28,36.64,0,normal
851,45,57.81,66.84,0.5573,7237.4,660.3,25.34,0,normal
851,46,64.68,58.44,0.845,3724.1,554.12,37.93,0,normal
851,47,39.36,40.92,0.7187,6848.0,665.79,23.44,0,normal
